,Company,Model,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ModelYear,CngKit,Price,Owner,DealerState,City,Warranty,QualityScore,MileagePerYear,Luxury,CarAge
0,MARUTI SUZUKI,CELERIO(2017-2019),PETROL,Silver,33197,HATCHBACK,manual,2018,0,575000,1.0,Karnataka,Bangalore,1,7.8,16.450445986124876,Non-Luxury,7
1,MARUTI SUZUKI,ALTO,PETROL,Red,10322,HATCHBACK,manual,2021,0,434999,1.0,Karnataka,Bangalore,1,8.3,5.1073725878278085,Non-Luxury,4
2,HYUNDAI,GRAND I10,PETROL,Grey,37889,HATCHBACK,manual,2015,0,470000,1.0,Karnataka,Bangalore,1,7.9,18.80347394540943,Non-Luxury,10
3,TATA,NEXON,PETROL,A Blue,13106,HATCHBACK,manual,2020,0,990000,1.0,Karnataka,Bangalore,1,8.1,6.488118811881188,Non-Luxury,5
4,FORD,FIGO,DIESEL,Silver,104614,HATCHBACK,manual,2010,0,270000,2.0,Karnataka,Bangalore,0,7.5,52.04676616915423,Non-Luxury,15
5,MERCEDES BENZ,E CLASS,DIESEL,Black,87700,SEDAN,automatic,2013,0,999000,3.0,Karnataka,Bangalore,0,7.2,43.566815697963236,Non-Luxury,12
6,VOLKSWAGEN,AMEO,DIESEL,Blue,70577,SEDAN,manual,2017,0,675000,1.0,Karnataka,Bangalore,1,7.9,34.99107585523054,Non-Luxury,8
7,MARUTI SUZUKI,ERTIGA,PETROL,A Blue,76259,MPV,manual,2013,0,600000,1.0,Karnataka,Bangalore,1,7.6,37.883258817685046,Non-Luxury,12
8,MARUTI SUZUKI,SWIFT,PETROL,Silver,85000,HATCHBACK,manual,2015,0,480000,3.0,Karnataka,Bangalore,0,7.4,42.18362282878412,Non-Luxury,10
9,HYUNDAI,I10,PETROL,Red,77000,HATCHBACK,manual,2008,0,240000,2.0,Karnataka,Bangalore,0,7.2,38.34661354581673,Non-Luxury,17
10,VOLKSWAGEN,AMEO,PETROL,Steel Grey,29416,SEDAN,manual,2018,0,650000,1.0,Karnataka,Bangalore,1,8.1,14.576808721506442,Non-Luxury,7
11,MARUTI SUZUKI,CELERIO,PETROL,Red,64277,HATCHBACK,manual,2017,0,500000,2.0,Karnataka,Bangalore,1,7.7,31.86762518591968,Non-Luxury,8
12,HYUNDAI,CRETA(2018-2019),DIESEL,Red,51078,SUV,manual,2018,0,1135000,1.0,Karnataka,Bangalore,1,7.8,25.31119920713578,Non-Luxury,7
13,MARUTI SUZUKI,VITARA BREZZA,DIESEL,Red,66535,SUV,manual,2017,0,875000,1.0,Karnataka,Bangalore,1,8.1,32.987109568666334,Non-Luxury,8
14,MAHINDRA,XUV500,DIESEL,Moondust Silver,58422,SUV,manual,2016,0,1350000,1.0,Karnataka,Bangalore,1,7.5,28.979166666666668,Non-Luxury,9
15,HONDA,JAZZ,PETROL,Orange,53377,HATCHBACK,manual,2016,0,595000,1.0,Karnataka,Bangalore,1,7.7,26.47668650793651,Non-Luxury,9
16,HYUNDAI,GRAND I10,PETROL,Marine Blue,19365,HATCHBACK,manual,2019,0,675000,1.0,Karnataka,Bangalore,1,7.9,9.591381872213967,Non-Luxury,6
17,RENAULT,DUSTER,PETROL,Brown,42773,SUV,manual,2017,0,755000,1.0,Karnataka,Bangalore,1,7.7,21.206246901338623,Non-Luxury,8
18,NISSAN,MICRA ACTIVE,PETROL,Silver,17511,HATCHBACK,manual,2015,0,409999,2.0,Karnataka,Bangalore,1,8.1,8.69032258064516,Non-Luxury,10
19,MARUTI SUZUKI,CELERIO,PETROL,Red,48042,HATCHBACK,manual,2016,0,525000,2.0,Karnataka,Bangalore,1,8.1,23.830357142857142,Non-Luxury,9
20,MARUTI SUZUKI,CELERIO,PETROL,Silver,36914,HATCHBACK,manual,2016,0,484999,1.0,Karnataka,Bangalore,1,8.4,18.310515873015873,Non-Luxury,9
21,MARUTI SUZUKI,SWIFT,PETROL,Grey,47892,HATCHBACK,manual,2017,0,645000,1.0,Karnataka,Bangalore,1,8.5,23.744174516608826,Non-Luxury,8
22,JEEP,COMPASS,DIESEL,White,55779,SUV,manual,2018,0,1545000,1.0,Karnataka,Bangalore,1,8.1,27.640733399405352,Non-Luxury,7
23,HYUNDAI,ELITE I20,PETROL,Grey,44291,HATCHBACK,manual,2019,0,715000,1.0,Karnataka,Bangalore,1,8.7,21.93709757305597,Non-Luxury,6
24,NISSAN,TERRANO,PETROL,Silver,35421,SUV,manual,2016,0,655000,1.0,Karnataka,Bangalore,1,8.0,17.569940476190474,Non-Luxury,9
25,FORD,FIESTA(2008-2011),DIESEL,Silver,139196,SEDAN,manual,2010,0,235000,1.0,Karnataka,Bangalore,0,0.0,69.25174129353233,Non-Luxury,15
26,HYUNDAI,XCENT,PETROL,White Red,61040,SEDAN,manual,2015,0,555000,1.0,Karnataka,Bangalore,1,8.2,30.292803970223325,Non-Luxury,10
27,HONDA,BRIO,PETROL,Brown,67935,HATCHBACK,manual,2013,0,375000,1.0,Karnataka,Bangalore,0,7.8,33.74813710879285,Non-Luxury,12
28,HYUNDAI,ELITE I20,PETROL,Red,34580,HATCHBACK,manual,2017,0,620000,2.0,Karnataka,Bangalore,1,8.2,17.14427367377293,Non-Luxury,8
29,HYUNDAI,VERNA,DIESEL,Gold,172469,SEDAN,manual,2008,0,275000,2.0,Karnataka,Bangalore,0,6.3,85.89093625498008,Non-Luxury,17
30,MAHINDRA,XUV500,DIESEL,Grey,67147,SUV,manual,2014,0,950000,1.0,Karnataka,Bangalore,1,7.2,33.34011916583913,Non-Luxury,11
31,TATA,TIAGO,PETROL,Brown,66837,HATCHBACK,manual,2018,0,530000,2.0,Karnataka,Bangalore,1,8.3,33.12041625371655,Non-Luxury,7
32,HONDA,JAZZ,PETROL,White,63578,HATCHBACK,manual,2017,0,620000,2.0,Karnataka,Bangalore,1,7.9,31.521070897372336,Non-Luxury,8
33,HYUNDAI,GRAND I10,PETROL,Red,30959,HATCHBACK,manual,2017,0,625000,1.0,Karnataka,Bangalore,1,8.2,15.349033217649975,Non-Luxury,8
34,HONDA,WR V,PETROL,White,54174,SUV,manual,2017,0,825000,1.0,Karnataka,Bangalore,1,8.3,26.858701041150223,Non-Luxury,8
35,MARUTI SUZUKI,BALENO,PETROL,Blue,27701,HATCHBACK,manual,2018,0,760000,1.0,Karnataka,Bangalore,1,8.6,13.726957383548067,Non-Luxury,7
36,FORD,FIGO,PETROL,Grey,54127,HATCHBACK,manual,2016,0,495000,2.0,Karnataka,Bangalore,1,8.0,26.848710317460316,Non-Luxury,9
37,FIAT,GRAND PUNTO,DIESEL,Yellow,103000,HATCHBACK,manual,2014,0,455000,1.0,Karnataka,Bangalore,0,7.7,51.14200595829195,Non-Luxury,11
38,FORD,FIGO,DIESEL,White,53490,HATCHBACK,manual,2012,0,345000,1.0,Karnataka,Bangalore,0,7.7,26.58548707753479,Non-Luxury,13
39,MARUTI SUZUKI,SWIFT,PETROL,Blue,23768,HATCHBACK,manual,2018,0,675000,1.0,Karnataka,Bangalore,1,8.7,11.777998017839446,Non-Luxury,7
40,HYUNDAI,EON,PETROL,Grey,57834,HATCHBACK,manual,2015,0,335000,2.0,Karnataka,Bangalore,1,8.1,28.701736972704715,Non-Luxury,10
41,HYUNDAI,I20 ACTIVE,PETROL,Red,32321,HATCHBACK,manual,2017,0,680000,2.0,Karnataka,Bangalore,1,7.9,16.02429350520575,Non-Luxury,8
42,HYUNDAI,GRAND I10,PETROL,Orange,33975,HATCHBACK,manual,2014,0,515000,1.0,Karnataka,Bangalore,1,8.0,16.869414101290964,Non-Luxury,11
43,FORD,ECOSPORT,DIESEL,Silver,70183,SUV,manual,2014,0,595000,2.0,Karnataka,Bangalore,0,7.2,34.84756703078451,Non-Luxury,11
44,FORD,FIGO,DIESEL,White,69220,HATCHBACK,manual,2011,0,315000,2.0,Karnataka,Bangalore,0,7.3,34.42068622575833,Non-Luxury,14
45,VOLKSWAGEN,POLO,DIESEL,White,50392,HATCHBACK,manual,2013,0,515000,2.0,Karnataka,Bangalore,0,7.3,25.033283656234477,Non-Luxury,12
46,MAHINDRA,XUV500,DIESEL,Pearl White,104318,SUV,manual,2014,0,850000,2.0,Karnataka,Bangalore,0,6.7,51.79642502482621,Non-Luxury,11
47,MAHINDRA,XUV500(2011_2015),DIESEL,Black,93400,SUV,manual,2014,0,890000,2.0,Karnataka,Bangalore,0,6.7,46.37537239324727,Non-Luxury,11
48,NISSAN,MICRA,PETROL,Orange,66258,HATCHBACK,manual,2011,0,295000,1.0,Karnataka,Bangalore,0,7.5,32.94778717056191,Non-Luxury,14
49,MARUTI SUZUKI,BALENO,PETROL,Blue,52386,HATCHBACK,manual,2017,0,730000,1.0,Karnataka,Bangalore,1,8.4,25.97223599405057,Non-Luxury,8
50,TOYOTA,FORTUNER,DIESEL,White,127574,SUV,manual,2014,0,1775000,1.0,Karnataka,Bangalore,0,6.8,63.34359483614697,Non-Luxury,11
51,MARUTI SUZUKI,SWIFT,DIESEL,Red,32909,HATCHBACK,manual,2018,0,775000,1.0,Karnataka,Bangalore,1,8.2,16.307730426164518,Non-Luxury,7
52,MARUTI SUZUKI,SWIFT DZIRE,PETROL,Silver,29723,HATCHBACK,automatic,2018,0,735000,1.0,Karnataka,Bangalore,1,8.5,14.728939544103072,Non-Luxury,7
53,RENAULT,KWID(2015_2019),PETROL,Red,26642,HATCHBACK,manual,2016,0,420000,2.0,Karnataka,Bangalore,1,8.0,13.215277777777779,Non-Luxury,9
54,HYUNDAI,GRAND I10(2017-2020),PETROL,Orange,16806,HATCHBACK,manual,2018,0,610000,1.0,Karnataka,Bangalore,1,8.5,8.32804757185332,Non-Luxury,7
55,HYUNDAI,GRAND I10,PETROL,Blue,36735,HATCHBACK,manual,2018,0,625000,1.0,Karnataka,Bangalore,1,8.4,18.203666997026758,Non-Luxury,7
56,HONDA,AMAZE,PETROL,Silver,44043,SEDAN,manual,2015,0,565000,1.0,Karnataka,Bangalore,1,7.8,21.8575682382134,Non-Luxury,10
57,HONDA,JAZZ,PETROL,Maroon,64046,HATCHBACK,manual,2016,0,585000,1.0,Karnataka,Bangalore,1,8.0,31.768849206349206,Non-Luxury,9
58,HYUNDAI,ELITE I20,PETROL,Orange,25655,HATCHBACK,manual,2019,0,785000,1.0,Karnataka,Bangalore,1,8.5,12.70678553739475,Non-Luxury,6
59,HYUNDAI,VERNA,DIESEL,White,84310,SEDAN,automatic,2015,0,695000,1.0,Karnataka,Bangalore,1,7.4,41.84119106699752,Non-Luxury,10
60,HONDA,AMAZE,PETROL,Red,54859,SEDAN,manual,2018,0,675000,1.0,Karnataka,Bangalore,1,8.3,27.184836471754213,Non-Luxury,7
61,HONDA,WR V,PETROL,Red,51346,SUV,manual,2018,0,875000,1.0,Karnataka,Bangalore,1,8.1,25.44400396432111,Non-Luxury,7
62,TATA,TIAGO,PETROL,Red,60937,HATCHBACK,manual,2019,0,610000,1.0,Karnataka,Bangalore,1,8.4,30.18177315502724,Non-Luxury,6
63,MARUTI SUZUKI,SWIFT DZIRE,PETROL,Red,24121,SEDAN,manual,2017,0,675000,1.0,Karnataka,Bangalore,1,8.1,11.95884977689638,Non-Luxury,8
64,HONDA,WR V,PETROL,Red,35298,SUV,manual,2019,0,885000,1.0,Karnataka,Bangalore,1,8.2,17.482912332838037,Non-Luxury,6
65,HYUNDAI,VENUE,PETROL,Forest Dew,42138,SUV,manual,2019,0,1075000,1.0,Karnataka,Bangalore,1,8.4,20.87072808320951,Non-Luxury,6
66,MARUTI SUZUKI,CELERIO,PETROL,Silky Silver,50708,HATCHBACK,manual,2015,0,445000,2.0,Karnataka,Bangalore,1,7.7,25.165260545905706,Non-Luxury,10
67,MARUTI SUZUKI,ZEN ESTILO,PETROL,Beige,85211,HATCHBACK,manual,2009,0,240000,1.0,Karnataka,Bangalore,0,7.2,42.41463414634146,Non-Luxury,16
68,TATA,TIGOR(2018-2020),DIESEL,Red,13101,SEDAN,manual,2018,0,625000,1.0,Karnataka,Bangalore,1,8.4,6.49207135777998,Non-Luxury,7
69,VOLKSWAGEN,POLO(2012-2014),DIESEL,Red,75046,HATCHBACK,manual,2013,0,475000,1.0,Karnataka,Bangalore,0,7.4,37.28067560854446,Non-Luxury,12
70,MAHINDRA,XUV500,DIESEL,Black,59619,SUV,manual,2014,0,894999,1.0,Karnataka,Bangalore,1,7.0,29.602284011916584,Non-Luxury,11
71,MAHINDRA,KUV100,PETROL,Red,62001,HATCHBACK,manual,2016,0,455000,1.0,Karnataka,Bangalore,1,8.1,30.754464285714285,Non-Luxury,9
72,FORD,FIGO(2012-2015),DIESEL,Red,155000,HATCHBACK,manual,2012,0,275000,2.0,Karnataka,Bangalore,0,6.8,77.03777335984095,Non-Luxury,13
73,RENAULT,TRIBER,PETROL,Orange,20796,MPV,manual,2019,0,725000,1.0,Karnataka,Bangalore,1,8.6,10.300148588410105,Non-Luxury,6
74,TATA,ALTROZ,PETROL,White,7779,HATCHBACK,manual,2022,0,894999,1.0,Karnataka,Bangalore,1,9.0,3.8471810089020773,Non-Luxury,3
75,HONDA,JAZZ,PETROL,White,39145,HATCHBACK,manual,2015,0,625000,1.0,Karnataka,Bangalore,1,7.5,19.426799007444167,Non-Luxury,10
76,MARUTI SUZUKI,WAGON R 1.0,PETROL,Red,62139,HATCHBACK,manual,2018,0,550000,1.0,Karnataka,Bangalore,1,8.4,30.79236868186323,Non-Luxury,7
77,HONDA,CITY,PETROL,Purple,50130,SEDAN,automatic,2012,0,549000,2.0,Karnataka,Bangalore,0,6.4,24.915506958250496,Non-Luxury,13
78,FORD,FIGO,PETROL,Silver,53230,HATCHBACK,manual,2011,0,285000,1.0,Karnataka,Bangalore,0,7.2,26.46941819990055,Non-Luxury,14
79,KIA,SELTOS,PETROL,White,33227,SUV,manual,2019,0,1400000,1.0,Karnataka,Bangalore,1,8.3,16.45715700842001,Non-Luxury,6
80,MARUTI SUZUKI,CELERIO X,PETROL,Grey,30588,HATCHBACK,manual,2018,0,570000,1.0,Karnataka,Bangalore,1,8.5,15.157581764122893,Non-Luxury,7
81,MAHINDRA,XUV500,DIESEL,White,104000,SUV,manual,2015,0,975000,1.0,Karnataka,Bangalore,0,6.9,51.61290322580645,Non-Luxury,10
82,VOLKSWAGEN,POLO,PETROL,White,62700,HATCHBACK,automatic,2021,0,875000,1.0,Karnataka,Bangalore,1,8.1,31.02424542305789,Non-Luxury,4
83,MAHINDRA,SCORPIO,DIESEL,Black,133320,SUV,manual,2018,0,1019999,1.0,Karnataka,Bangalore,0,7.0,66.06541129831517,Non-Luxury,7
84,MARUTI SUZUKI,BALENO,PETROL,Blue,50041,HATCHBACK,manual,2017,0,735000,1.0,Karnataka,Bangalore,1,8.0,24.809618244918195,Non-Luxury,8
85,HYUNDAI,CRETA,PETROL,White,31516,SUV,automatic,2018,0,1275000,1.0,Karnataka,Bangalore,1,7.9,15.617443012884044,Non-Luxury,7
86,HYUNDAI,I20,PETROL,Red,58437,HATCHBACK,manual,2016,0,695000,1.0,Karnataka,Bangalore,1,8.1,28.986607142857142,Non-Luxury,9
87,HYUNDAI,I20,DIESEL,White,74960,HATCHBACK,manual,2013,0,475000,2.0,Karnataka,Bangalore,0,7.2,37.23795330352707,Non-Luxury,12
88,MARUTI SUZUKI,SWIFT,PETROL,White,49808,HATCHBACK,manual,2021,0,750000,1.0,Karnataka,Bangalore,1,8.5,24.64522513607125,Non-Luxury,4
89,TATA,TIGOR,PETROL,Red,32073,SEDAN,manual,2018,0,645000,1.0,Karnataka,Bangalore,1,8.4,15.893458870168484,Non-Luxury,7
90,VOLKSWAGEN,AMEO,PETROL,White,33135,SEDAN,manual,2016,0,595000,1.0,Karnataka,Bangalore,1,8.0,16.436011904761905,Non-Luxury,9
91,NISSAN,MICRA ACTIVE,PETROL,Blue,44515,HATCHBACK,manual,2016,0,425000,1.0,Karnataka,Bangalore,1,7.9,22.080853174603174,Non-Luxury,9
92,FORD,FIGO ASPIRE,DIESEL,Silver,137388,SEDAN,manual,2016,0,395000,1.0,Karnataka,Bangalore,0,7.1,68.14880952380952,Non-Luxury,9
93,MARUTI SUZUKI,SWIFT,PETROL,Grey,47129,HATCHBACK,manual,2018,0,735000,1.0,Karnataka,Bangalore,1,8.5,23.354311199207135,Non-Luxury,7
94,HYUNDAI,I20,DIESEL,White,108000,HATCHBACK,manual,2014,0,495000,2.0,Karnataka,Bangalore,0,7.1,53.62462760675273,Non-Luxury,11
95,VOLKSWAGEN,POLO,PETROL,White,63088,HATCHBACK,automatic,2017,0,900000,2.0,Karnataka,Bangalore,1,7.6,31.278135845314825,Non-Luxury,8
96,HYUNDAI,ELITE I20,PETROL,Red,45607,HATCHBACK,manual,2016,0,695000,1.0,Karnataka,Bangalore,1,8.0,22.622519841269842,Non-Luxury,9
97,FORD,ECOSPORT(2017-2019),DIESEL,Brown,63212,SUV,manual,2018,0,985000,1.0,Karnataka,Bangalore,1,7.9,31.32408325074331,Non-Luxury,7
98,NISSAN,KICKS,PETROL,White,40924,SUV,manual,2019,0,795000,1.0,Karnataka,Bangalore,1,8.2,20.269440316988607,Non-Luxury,6
99,HYUNDAI,SANTRO,PETROL,Silver,86140,HATCHBACK,manual,2003,0,165000,1.0,Karnataka,Bangalore,0,6.3,43.00549176235646,Non-Luxury,22
100,MARUTI SUZUKI,S PRESSO,PETROL,Silver Grey,3299,HATCHBACK,manual,2022,0,595000,1.0,Karnataka,Bangalore,1,9.2,1.6315529179030663,Non-Luxury,3
101,HYUNDAI,EON,PETROL,White,62467,HATCHBACK,manual,2012,0,275000,2.0,Karnataka,Bangalore,0,7.5,31.047216699801194,Non-Luxury,13
102,HYUNDAI,CRETA,PETROL,Silver,97335,SUV,automatic,2017,0,925000,1.0,Karnataka,Bangalore,1,7.2,48.25731284085275,Non-Luxury,8
103,FORD,ECOSPORT,PETROL,White,63264,SUV,manual,2013,0,525000,1.0,Karnataka,Bangalore,0,7.0,31.427719821162444,Non-Luxury,12
104,TOYOTA,INNOVA CRYSTA,DIESEL,Metalic Grey,28031,MPV,manual,2020,0,2275000,1.0,Karnataka,Bangalore,1,8.3,13.876732673267327,Non-Luxury,5
105,FORD,ECOSPORT,PETROL,Bottle Green,76700,SUV,manual,2015,0,589000,2.0,Karnataka,Bangalore,0,7.1,38.064516129032256,Non-Luxury,10
106,NISSAN,MICRA,PETROL,Orange,61431,HATCHBACK,manual,2011,0,295000,1.0,Karnataka,Bangalore,0,7.3,30.54748881153655,Non-Luxury,14
107,MAHINDRA,XUV300,DIESEL,Red,17193,SUV,manual,2021,0,1125000,1.0,Karnataka,Bangalore,1,8.8,8.507174666006927,Non-Luxury,4
108,HONDA,JAZZ,PETROL,Cherry Red,49165,HATCHBACK,manual,2017,0,685000,1.0,Karnataka,Bangalore,1,8.0,24.37530986613783,Non-Luxury,8
109,FORD,FIGO,PETROL,Red,55950,HATCHBACK,manual,2015,0,545000,1.0,Karnataka,Bangalore,1,7.8,27.766749379652605,Non-Luxury,10
110,FORD,ECOSPORT,PETROL,Black,68778,SUV,manual,2016,0,675000,1.0,Karnataka,Bangalore,1,7.7,34.11607142857143,Non-Luxury,9
111,MAHINDRA,KUV100,DIESEL,White,45815,HATCHBACK,manual,2016,0,495000,1.0,Karnataka,Bangalore,0,8.0,22.725694444444443,Non-Luxury,9
112,MARUTI SUZUKI,SWIFT,PETROL,Warm Grey,50159,HATCHBACK,manual,2018,0,665000,1.0,Karnataka,Bangalore,1,8.4,24.85579781962339,Non-Luxury,7
113,HONDA,CITY,PETROL,White,48325,SEDAN,automatic,2014,0,750000,1.0,Karnataka,Bangalore,0,7.1,23.994538232373387,Non-Luxury,11
114,MARUTI SUZUKI,CIAZ,PETROL,Blue,25029,SEDAN,manual,2019,0,900000,1.0,Karnataka,Bangalore,1,8.4,12.396731054977712,Non-Luxury,6
115,MAHINDRA,SCORPIO,DIESEL,Silver,195575,SUV,manual,2015,0,894999,1.0,Karnataka,Bangalore,0,5.5,97.05955334987593,Non-Luxury,10
116,TATA,TIAGO,PETROL,Brown,20361,HATCHBACK ,manual,2019,0,645000,2.0,Karnataka,Bangalore,1,8.4,10.084695393759286,Non-Luxury,6
117,MARUTI SUZUKI,SWIFT,PETROL,White,60642,HATCHBACK,manual,2014,0,535000,2.0,Karnataka,Bangalore,1,7.6,30.11022840119166,Non-Luxury,11
118,FORD,FIGO,DIESEL,Grey,122790,HATCHBACK,manual,2013,0,295000,2.0,Karnataka,Bangalore,0,6.9,60.99850968703428,Non-Luxury,12
119,MARUTI SUZUKI,SWIFT,PETROL,White,30728,HATCHBACK,manual,2016,0,595000,1.0,Karnataka,Bangalore,1,8.0,15.242063492063492,Non-Luxury,9
120,RENAULT,KWID,PETROL,Red,30279,HATCHBACK,manual,2016,0,345000,1.0,Karnataka,Bangalore,1,8.2,15.019345238095237,Non-Luxury,9
121,BMW,X1(2010-2012),DIESEL,White,71653,SUV,manual,2011,0,850000,3.0,Karnataka,Bangalore,0,5.7,35.63053207359523,Luxury,14
122,RENAULT,KWID,PETROL,Silver,24191,HATCHBACK,manual,2018,0,495000,1.0,Karnataka,Bangalore,1,8.5,11.987611496531219,Non-Luxury,7
123,TATA,ALTROZ,PETROL,Red,20153,HATCHBACK,manual,2020,0,825000,1.0,Karnataka,Bangalore,1,8.4,9.976732673267326,Non-Luxury,5
124,RENAULT,KWID,PETROL,Brown,19126,HATCHBACK,manual,2016,0,395000,1.0,Karnataka,Bangalore,1,8.3,9.487103174603174,Non-Luxury,9
125,MARUTI SUZUKI,RITZ,PETROL,White,60060,HATCHBACK,manual,2012,0,335000,2.0,Karnataka,Bangalore,0,7.2,29.85089463220676,Non-Luxury,13
126,MARUTI SUZUKI,CIAZ,PETROL,Maroon,26416,SEDAN,manual,2017,0,795000,1.0,Karnataka,Bangalore,1,7.9,13.096678235002479,Non-Luxury,8
127,HYUNDAI,EON,PETROL,Smoke Grey,56417,HATCHBACK,manual,2016,0,290000,1.0,Karnataka,Bangalore,0,8.1,27.984623015873016,Non-Luxury,9
128,RENAULT,KWID,PETROL,Brown,28107,HATCHBACK,manual,2016,0,365000,2.0,Karnataka,Bangalore,1,7.9,13.941964285714286,Non-Luxury,9
129,MARUTI SUZUKI,CELERIO,PETROL,Grey,53488,HATCHBACK,manual,2014,0,372000,1.0,Karnataka,Bangalore,1,7.8,26.558093346573983,Non-Luxury,11
130,TOYOTA,INNOVA CRYSTA,DIESEL,Bluish Silver Met.,37180,MPV,manual,2017,0,1750000,1.0,Karnataka,Bangalore,1,7.8,18.433316807139317,Non-Luxury,8
131,HONDA,AMAZE,PETROL,Grey,45529,SEDAN,manual,2019,0,775000,1.0,Karnataka,Bangalore,1,8.4,22.550272412085192,Non-Luxury,6
132,MARUTI SUZUKI,S PRESSO,PETROL,White,42260,HATCHBACK,manual,2022,0,500000,1.0,Karnataka,Bangalore,1,8.8,20.90009891196835,Non-Luxury,3
133,FORD,ECOSPORT(2021-2022),DIESEL,Black,45400,SUV,manual,2021,0,1085000,1.0,Karnataka,Bangalore,0,8.3,22.464126669965363,Non-Luxury,4
134,MARUTI SUZUKI,BALENO,PETROL,Pearl White,38966,HATCHBACK,manual,2021,0,850000,1.0,Karnataka,Bangalore,1,8.7,19.280554181098466,Non-Luxury,4
135,TATA,NEXON,PETROL,White,53647,HATCHBACK,manual,2018,0,825000,1.0,Karnataka,Bangalore,1,8.3,26.58424182358771,Non-Luxury,7
136,HONDA,JAZZ,PETROL,Brown,67650,HATCHBACK,manual,2015,0,545000,2.0,Karnataka,Bangalore,0,7.5,33.57320099255583,Non-Luxury,10
137,HYUNDAI,GRAND I10(2013-2017),PETROL,Grey,46767,HATCHBACK,manual,2016,0,595000,2.0,Karnataka,Bangalore,1,7.9,23.197916666666668,Non-Luxury,9
138,MARUTI SUZUKI,EECO,PETROL,Blue,55231,VAN,manual,2017,0,425000,1.0,Karnataka,Bangalore,1,8.2,27.38274665344571,Non-Luxury,8
139,VOLKSWAGEN,AMEO,DIESEL,Dark Grey,70336,SEDAN,manual,2016,0,625000,1.0,Karnataka,Bangalore,1,7.7,34.888888888888886,Non-Luxury,9
140,KIA,CARENS,DIESEL,Dark Blue,43253,MPV,manual,2022,0,1789999,1.0,Karnataka,Bangalore,1,8.4,21.391196834817013,Non-Luxury,3
141,HYUNDAI,CRETA,PETROL,White,24468,SUV,automatic,2021,0,1425000,1.0,Karnataka,Bangalore,1,8.6,12.106877783275607,Non-Luxury,4
142,HYUNDAI,ELITE I20,PETROL,Grey,47615,HATCHBACK,manual,2019,0,650000,1.0,Karnataka,Bangalore,1,8.4,23.58345715700842,Non-Luxury,6
143,HYUNDAI,ELITE I20,PETROL,Grey,34337,HATCHBACK,automatic,2017,0,700000,1.0,Karnataka,Bangalore,1,8.1,17.023797719385225,Non-Luxury,8
144,MAHINDRA,XYLO,DIESEL,Black,116959,MUV,manual,2014,0,475000,1.0,Karnataka,Bangalore,0,6.8,58.072989076464744,Non-Luxury,11
145,FORD,ECOSPORT,PETROL,Brown,94390,SUV,manual,2016,0,585000,1.0,Karnataka,Bangalore,0,7.3,46.820436507936506,Non-Luxury,9
146,MARUTI SUZUKI,BALENO,PETROL,Blue,30149,HATCHBACK,manual,2018,0,750000,1.0,Karnataka,Bangalore,1,8.2,14.940039643211101,Non-Luxury,7
147,RENAULT,DUSTER,PETROL,Pearl White,35599,SUV,manual,2018,0,815000,1.0,Karnataka,Bangalore,1,8.0,17.640733399405352,Non-Luxury,7
148,FORD,ASPIRE,PETROL,Red,36961,SEDAN,manual,2015,0,495000,1.0,Karnataka,Bangalore,1,7.8,18.342928039702233,Non-Luxury,10
149,FORD,ASPIRE(2015_2018),PETROL,Smoke Grey,50130,SEDAN,manual,2015,0,545000,1.0,Karnataka,Bangalore,1,7.5,24.878411910669975,Non-Luxury,10
150,HYUNDAI,CRETA,PETROL,Intense Black,54260,SUV,automatic,2021,0,1175000,1.0,Karnataka,Bangalore,1,8.3,26.84809500247402,Non-Luxury,4
151,MAHINDRA,BOLERO,DIESEL,Diamond White,82484,SUV,manual,2018,0,885000,1.0,Karnataka,Bangalore,1,7.7,40.87413280475719,Non-Luxury,7
152,HYUNDAI,ELITE I20,PETROL,Red,48899,HATCHBACK,manual,2018,0,830000,2.0,Karnataka,Bangalore,1,8.1,24.231417244796827,Non-Luxury,7
153,MARUTI SUZUKI,CELERIO,PETROL,Grey,47538,HATCHBACK,manual,2017,0,545000,1.0,Karnataka,Bangalore,0,8.3,23.568666336142787,Non-Luxury,8
154,FORD,FIGO,PETROL,Black,43563,HATCHBACK,manual,2015,0,455000,1.0,Karnataka,Bangalore,1,8.0,21.61935483870968,Non-Luxury,10
155,DATSUN,GO,PETROL,Grey,37773,HATCHBACK,manual,2017,0,345000,1.0,Karnataka,Bangalore,1,8.4,18.727317798710956,Non-Luxury,8
156,MARUTI SUZUKI,BALENO,PETROL,Metalic Grey,45216,HATCHBACK,manual,2019,0,750000,1.0,Karnataka,Bangalore,1,8.5,22.39524517087667,Non-Luxury,6
157,TATA,TIAGO,PETROL,Red,11951,HATCHBACK,manual,2017,0,585000,1.0,Karnataka,Bangalore,1,8.3,5.925136341100645,Non-Luxury,8
158,HYUNDAI,I20,DIESEL,Blue,68017,HATCHBACK,manual,2017,0,795000,1.0,Karnataka,Bangalore,0,8.1,33.72186415468518,Non-Luxury,8
159,TATA,TIAGO,PETROL,Red,48928,HATCHBACK,manual,2018,0,595000,1.0,Karnataka,Bangalore,0,8.4,24.245787908820613,Non-Luxury,7
160,MARUTI SUZUKI,RITZ,DIESEL,Blue,94675,HATCHBACK,manual,2010,0,345000,2.0,Karnataka,Bangalore,0,6.9,47.101990049751244,Non-Luxury,15
